ts,open,high,low,close,volume
2026-07-17 09:15:00+05:30,2224.8,2255.6,2215.1,2253.3,201673
2026-07-17 09:16:00+05:30,2252.4,2256.1,2241.4,2247.9,109705
2026-07-17 09:17:00+05:30,2248.5,2256.9,2247.4,2252.1,90609
2026-07-17 09:18:00+05:30,2252.1,2252.9,2249.0,2249.4,32708
2026-07-17 09:19:00+05:30,2249.5,2252.5,2246.9,2247.9,43910
2026-07-17 09:20:00+05:30,2247.9,2251.1,2246.0,2247.8,36964
2026-07-17 09:21:00+05:30,2246.9,2247.6,2241.5,2242.6,41217
2026-07-17 09:22:00+05:30,2242.3,2244.0,2240.5,2242.0,25806
2026-07-17 09:23:00+05:30,2242.0,2243.0,2242.0,2242.8,10605
2026-07-17 09:24:00+05:30,2242.8,2252.5,2242.0,2248.0,43396
2026-07-17 09:25:00+05:30,2248.0,2251.9,2245.0,2245.3,31784
2026-07-17 09:26:00+05:30,2245.4,2246.4,2237.0,2238.5,28076
2026-07-17 09:27:00+05:30,2238.5,2239.0,2234.7,2234.7,29398
2026-07-17 09:28:00+05:30,2234.9,2237.8,2232.0,2237.5,17552
2026-07-17 09:29:00+05:30,2237.2,2237.8,2232.6,2232.6,14523
2026-07-17 09:30:00+05:30,2233.2,2237.6,2233.0,2234.2,11317
2026-07-17 09:31:00+05:30,2234.2,2235.4,2231.0,2232.9,17026
2026-07-17 09:32:00+05:30,2232.9,2236.0,2232.0,2233.8,14074
2026-07-17 09:33:00+05:30,2233.9,2234.1,2231.3,2233.8,6606
2026-07-17 09:34:00+05:30,2233.4,2234.5,2232.2,2232.9,8759
2026-07-17 09:35:00+05:30,2232.7,2236.0,2232.0,2235.3,11431
2026-07-17 09:36:00+05:30,2235.2,2238.0,2234.0,2237.3,18224
2026-07-17 09:37:00+05:30,2236.1,2240.3,2236.0,2239.1,17883
2026-07-17 09:38:00+05:30,2238.5,2238.9,2236.0,2237.2,8908
2026-07-17 09:39:00+05:30,2237.0,2239.0,2235.2,2235.7,9151
2026-07-17 09:40:00+05:30,2235.6,2238.8,2235.1,2238.5,8264
2026-07-17 09:41:00+05:30,2238.0,2240.0,2237.4,2237.6,9253
2026-07-17 09:42:00+05:30,2237.6,2238.7,2235.1,2235.9,8634
2026-07-17 09:43:00+05:30,2236.3,2238.0,2235.7,2236.3,6719
2026-07-17 09:44:00+05:30,2236.3,2239.9,2235.0,2237.4,7224
2026-07-17 09:45:00+05:30,2238.0,2239.2,2236.6,2238.9,4818
2026-07-17 09:46:00+05:30,2238.8,2239.0,2232.5,2234.0,16300
2026-07-17 09:47:00+05:30,2234.0,2234.0,2230.0,2230.2,16806
2026-07-17 09:48:00+05:30,2230.2,2231.2,2228.0,2229.1,14694
2026-07-17 09:49:00+05:30,2229.8,2231.7,2228.5,2231.0,8137
2026-07-17 09:50:00+05:30,2230.9,2233.5,2230.1,2232.0,6279
2026-07-17 09:51:00+05:30,2232.0,2233.0,2231.1,2231.5,4997
2026-07-17 09:52:00+05:30,2232.5,2233.1,2231.8,2232.2,2687
2026-07-17 09:53:00+05:30,2232.3,2234.0,2232.0,2232.5,4918
2026-07-17 09:54:00+05:30,2233.3,2239.0,2232.4,2238.3,15035
2026-07-17 09:55:00+05:30,2238.0,2239.9,2237.0,2238.8,11980
2026-07-17 09:56:00+05:30,2239.0,2242.5,2238.4,2240.8,31591
2026-07-17 09:57:00+05:30,2240.8,2242.0,2238.3,2238.7,17210
2026-07-17 09:58:00+05:30,2238.5,2238.5,2231.0,2231.5,29966
2026-07-17 09:59:00+05:30,2231.3,2234.2,2231.0,2233.5,4334
2026-07-17 10:00:00+05:30,2233.7,2235.0,2233.5,2233.8,3500
2026-07-17 10:01:00+05:30,2233.8,2235.0,2230.0,2230.7,18370
2026-07-17 10:02:00+05:30,2230.7,2233.4,2229.6,2230.1,12466
2026-07-17 10:03:00+05:30,2230.5,2231.3,2227.1,2228.0,12787
2026-07-17 10:04:00+05:30,2228.0,2228.6,2226.1,2227.0,12142
2026-07-17 10:05:00+05:30,2227.4,2228.3,2226.8,2227.6,4810
2026-07-17 10:06:00+05:30,2227.6,2229.5,2225.0,2225.4,4774
2026-07-17 10:07:00+05:30,2226.0,2227.0,2222.8,2225.5,55203
