ts,open,high,low,close,volume
2026-07-15 09:15:00+05:30,13580.0,13588.0,13431.0,13514.0,18986
2026-07-15 09:16:00+05:30,13506.0,13540.0,13490.0,13537.0,7616
2026-07-15 09:17:00+05:30,13536.0,13575.0,13520.0,13562.0,6090
2026-07-15 09:18:00+05:30,13567.0,13568.0,13539.0,13553.0,3902
2026-07-15 09:19:00+05:30,13556.0,13567.0,13536.0,13540.0,3684
2026-07-15 09:20:00+05:30,13540.0,13571.0,13536.0,13546.0,3937
2026-07-15 09:21:00+05:30,13546.0,13571.0,13540.0,13565.0,1914
2026-07-15 09:22:00+05:30,13562.0,13578.0,13558.0,13577.0,3099
2026-07-15 09:23:00+05:30,13576.0,13578.0,13562.0,13567.0,1671
2026-07-15 09:24:00+05:30,13567.0,13573.0,13559.0,13560.0,1546
2026-07-15 09:25:00+05:30,13560.0,13600.0,13560.0,13600.0,4652
2026-07-15 09:26:00+05:30,13600.0,13600.0,13589.0,13591.0,2295
2026-07-15 09:27:00+05:30,13591.0,13607.0,13581.0,13593.0,4463
2026-07-15 09:28:00+05:30,13596.0,13601.0,13587.0,13590.0,1669
2026-07-15 09:29:00+05:30,13587.0,13598.0,13573.0,13598.0,1719
2026-07-15 09:30:00+05:30,13598.0,13606.0,13592.0,13598.0,3142
2026-07-15 09:31:00+05:30,13598.0,13600.0,13583.0,13588.0,1474
2026-07-15 09:32:00+05:30,13588.0,13598.0,13580.0,13592.0,1592
2026-07-15 09:33:00+05:30,13587.0,13598.0,13570.0,13581.0,2329
2026-07-15 09:34:00+05:30,13581.0,13595.0,13575.0,13594.0,1447
2026-07-15 09:35:00+05:30,13594.0,13594.0,13562.0,13563.0,1179
2026-07-15 09:36:00+05:30,13568.0,13581.0,13561.0,13567.0,1078
2026-07-15 09:37:00+05:30,13573.0,13579.0,13566.0,13576.0,929
2026-07-15 09:38:00+05:30,13576.0,13589.0,13566.0,13582.0,679
2026-07-15 09:39:00+05:30,13582.0,13594.0,13566.0,13581.0,758
2026-07-15 09:40:00+05:30,13581.0,13583.0,13568.0,13577.0,1832
2026-07-15 09:41:00+05:30,13576.0,13578.0,13552.0,13552.0,2182
2026-07-15 09:42:00+05:30,13552.0,13560.0,13550.0,13553.0,1490
2026-07-15 09:43:00+05:30,13553.0,13565.0,13550.0,13553.0,693
2026-07-15 09:44:00+05:30,13554.0,13575.0,13552.0,13575.0,1701
2026-07-15 09:45:00+05:30,13578.0,13582.0,13568.0,13578.0,684
2026-07-15 09:46:00+05:30,13577.0,13580.0,13564.0,13578.0,612
2026-07-15 09:47:00+05:30,13578.0,13585.0,13559.0,13581.0,1634
2026-07-15 09:48:00+05:30,13583.0,13590.0,13565.0,13569.0,883
2026-07-15 09:49:00+05:30,13568.0,13570.0,13556.0,13562.0,899
2026-07-15 09:50:00+05:30,13561.0,13573.0,13555.0,13570.0,487
2026-07-15 09:51:00+05:30,13568.0,13570.0,13560.0,13563.0,254
2026-07-15 09:52:00+05:30,13566.0,13575.0,13561.0,13570.0,317
2026-07-15 09:53:00+05:30,13570.0,13570.0,13558.0,13567.0,2366
2026-07-15 09:54:00+05:30,13566.0,13566.0,13552.0,13555.0,1072
2026-07-15 09:55:00+05:30,13555.0,13556.0,13535.0,13542.0,2554
2026-07-15 09:56:00+05:30,13548.0,13548.0,13535.0,13539.0,1107
2026-07-15 09:57:00+05:30,13544.0,13550.0,13537.0,13548.0,790
2026-07-15 09:58:00+05:30,13548.0,13550.0,13540.0,13547.0,488
2026-07-15 09:59:00+05:30,13547.0,13550.0,13540.0,13545.0,623
2026-07-15 10:00:00+05:30,13545.0,13547.0,13540.0,13547.0,303
2026-07-15 10:01:00+05:30,13547.0,13561.0,13544.0,13557.0,1106
2026-07-15 10:02:00+05:30,13558.0,13567.0,13552.0,13563.0,713
2026-07-15 10:03:00+05:30,13563.0,13568.0,13555.0,13555.0,608
2026-07-15 10:04:00+05:30,13560.0,13562.0,13552.0,13552.0,395
2026-07-15 10:05:00+05:30,13557.0,13562.0,13551.0,13554.0,370
2026-07-15 10:06:00+05:30,13554.0,13558.0,13550.0,13550.0,386
2026-07-15 10:07:00+05:30,13550.0,13565.0,13546.0,13565.0,523
2026-07-15 10:08:00+05:30,13565.0,13578.0,13560.0,13577.0,899
2026-07-15 10:09:00+05:30,13577.0,13578.0,13568.0,13577.0,353
2026-07-15 10:10:00+05:30,13577.0,13577.0,13569.0,13576.0,635
2026-07-15 10:11:00+05:30,13574.0,13575.0,13567.0,13567.0,249
2026-07-15 10:12:00+05:30,13569.0,13571.0,13560.0,13567.0,504
2026-07-15 10:13:00+05:30,13567.0,13567.0,13560.0,13565.0,186
2026-07-15 10:14:00+05:30,13566.0,13567.0,13545.0,13556.0,524
2026-07-15 10:15:00+05:30,13561.0,13565.0,13552.0,13559.0,347
2026-07-15 10:16:00+05:30,13560.0,13560.0,13547.0,13551.0,298
2026-07-15 10:17:00+05:30,13553.0,13559.0,13547.0,13554.0,406
2026-07-15 10:18:00+05:30,13558.0,13560.0,13553.0,13560.0,348
2026-07-15 10:19:00+05:30,13560.0,13560.0,13549.0,13555.0,196
2026-07-15 10:20:00+05:30,13555.0,13605.0,13550.0,13570.0,7163
2026-07-15 10:21:00+05:30,13575.0,13576.0,13551.0,13551.0,733
2026-07-15 10:22:00+05:30,13555.0,13556.0,13541.0,13543.0,1198
2026-07-15 10:23:00+05:30,13548.0,13549.0,13540.0,13546.0,754
2026-07-15 10:24:00+05:30,13546.0,13546.0,13521.0,13530.0,3008
2026-07-15 10:25:00+05:30,13529.0,13539.0,13527.0,13536.0,591
2026-07-15 10:26:00+05:30,13538.0,13538.0,13525.0,13526.0,714
2026-07-15 10:27:00+05:30,13530.0,13530.0,13520.0,13526.0,1173
2026-07-15 10:28:00+05:30,13525.0,13530.0,13520.0,13525.0,482
2026-07-15 10:29:00+05:30,13525.0,13533.0,13521.0,13527.0,352
2026-07-15 10:30:00+05:30,13530.0,13534.0,13525.0,13529.0,267
