ts,open,high,low,close,volume
2026-07-16 09:15:00+05:30,14101.0,14267.0,14101.0,14217.0,108265
2026-07-16 09:16:00+05:30,14218.0,14329.0,14216.0,14310.0,40034
2026-07-16 09:17:00+05:30,14316.0,14515.0,14309.0,14501.0,60084
2026-07-16 09:18:00+05:30,14507.0,14628.0,14500.0,14563.0,68018
2026-07-16 09:19:00+05:30,14570.0,14675.0,14563.0,14642.0,63162
2026-07-16 09:20:00+05:30,14640.0,14685.0,14603.0,14621.0,46520
2026-07-16 09:21:00+05:30,14619.0,14660.0,14558.0,14611.0,43372
2026-07-16 09:22:00+05:30,14611.0,14636.0,14550.0,14614.0,36637
2026-07-16 09:23:00+05:30,14614.0,14637.0,14572.0,14597.0,30073
2026-07-16 09:24:00+05:30,14597.0,14608.0,14560.0,14580.0,25579
2026-07-16 09:25:00+05:30,14580.0,14598.0,14531.0,14588.0,23071
2026-07-16 09:26:00+05:30,14588.0,14592.0,14530.0,14555.0,24589
2026-07-16 09:27:00+05:30,14556.0,14580.0,14547.0,14550.0,14241
2026-07-16 09:28:00+05:30,14555.0,14597.0,14550.0,14564.0,13057
2026-07-16 09:29:00+05:30,14565.0,14666.0,14560.0,14604.0,42877
2026-07-16 09:30:00+05:30,14609.0,14637.0,14600.0,14629.0,12378
2026-07-16 09:31:00+05:30,14628.0,14637.0,14541.0,14553.0,24436
2026-07-16 09:32:00+05:30,14553.0,14553.0,14480.0,14482.0,59826
2026-07-16 09:33:00+05:30,14489.0,14499.0,14437.0,14467.0,33123
2026-07-16 09:34:00+05:30,14466.0,14530.0,14466.0,14499.0,42049
2026-07-16 09:35:00+05:30,14499.0,14515.0,14473.0,14499.0,28638
2026-07-16 09:36:00+05:30,14499.0,14522.0,14470.0,14477.0,17687
2026-07-16 09:37:00+05:30,14475.0,14482.0,14445.0,14450.0,17270
2026-07-16 09:38:00+05:30,14449.0,14477.0,14435.0,14450.0,32848
2026-07-16 09:39:00+05:30,14449.0,14465.0,14435.0,14449.0,10582
2026-07-16 09:40:00+05:30,14450.0,14452.0,14425.0,14440.0,11731
2026-07-16 09:41:00+05:30,14436.0,14451.0,14431.0,14438.0,9100
2026-07-16 09:42:00+05:30,14433.0,14439.0,14378.0,14401.0,24961
2026-07-16 09:43:00+05:30,14400.0,14409.0,14380.0,14397.0,22581
2026-07-16 09:44:00+05:30,14397.0,14399.0,14366.0,14366.0,9818
2026-07-16 09:45:00+05:30,14366.0,14374.0,14331.0,14350.0,18768
2026-07-16 09:46:00+05:30,14350.0,14353.0,14322.0,14337.0,9649
