ts,open,high,low,close,volume
2026-07-16 09:15:00+05:30,1295.5,1301.3,1295.5,1299.9,186105
2026-07-16 09:16:00+05:30,1299.9,1300.3,1298.9,1300.1,121027
2026-07-16 09:17:00+05:30,1300.0,1301.8,1300.0,1301.4,64345
2026-07-16 09:18:00+05:30,1301.4,1303.5,1301.0,1302.7,84950
2026-07-16 09:19:00+05:30,1302.8,1302.8,1301.8,1302.1,56790
2026-07-16 09:20:00+05:30,1302.2,1304.0,1302.1,1302.5,86562
2026-07-16 09:21:00+05:30,1302.6,1302.6,1301.1,1301.1,24144
2026-07-16 09:22:00+05:30,1301.3,1302.7,1300.4,1301.4,68759
2026-07-16 09:23:00+05:30,1301.1,1301.6,1300.8,1301.3,42545
2026-07-16 09:24:00+05:30,1301.3,1301.8,1300.7,1300.8,41791
2026-07-16 09:25:00+05:30,1301.0,1301.2,1300.2,1300.8,44207
2026-07-16 09:26:00+05:30,1300.9,1301.2,1300.7,1300.8,20653
2026-07-16 09:27:00+05:30,1300.8,1300.9,1299.0,1299.6,235357
2026-07-16 09:28:00+05:30,1299.6,1300.0,1298.9,1299.1,60037
2026-07-16 09:29:00+05:30,1299.2,1302.0,1298.4,1301.5,71268
2026-07-16 09:30:00+05:30,1301.5,1305.0,1301.5,1303.8,86416
2026-07-16 09:31:00+05:30,1304.0,1304.8,1303.7,1304.3,45093
2026-07-16 09:32:00+05:30,1304.5,1304.9,1303.6,1303.6,42837
2026-07-16 09:33:00+05:30,1303.9,1304.0,1302.9,1303.2,16719
2026-07-16 09:34:00+05:30,1303.2,1303.8,1302.8,1303.4,29612
2026-07-16 09:35:00+05:30,1303.5,1303.9,1302.5,1302.5,26327
2026-07-16 09:36:00+05:30,1302.6,1303.4,1301.9,1302.0,40078
2026-07-16 09:37:00+05:30,1302.0,1302.6,1301.2,1301.7,35225
2026-07-16 09:38:00+05:30,1301.8,1301.8,1301.0,1301.0,11760
2026-07-16 09:39:00+05:30,1301.0,1301.9,1300.8,1301.4,39277
2026-07-16 09:40:00+05:30,1301.7,1301.9,1301.0,1301.4,13298
2026-07-16 09:41:00+05:30,1301.9,1303.0,1301.3,1302.7,41071
2026-07-16 09:42:00+05:30,1303.0,1308.5,1302.9,1306.9,166677
2026-07-16 09:43:00+05:30,1307.1,1309.4,1306.6,1308.7,112770
2026-07-16 09:44:00+05:30,1308.8,1308.8,1307.0,1307.9,79902
2026-07-16 09:45:00+05:30,1307.9,1307.9,1306.5,1306.6,32174
2026-07-16 09:46:00+05:30,1306.6,1306.6,1304.7,1305.6,50686
2026-07-16 09:47:00+05:30,1305.9,1306.1,1304.5,1304.6,18730
2026-07-16 09:48:00+05:30,1304.6,1304.6,1304.2,1304.3,20024
2026-07-16 09:49:00+05:30,1304.4,1304.4,1303.8,1304.0,24591
2026-07-16 09:50:00+05:30,1304.1,1304.1,1303.5,1303.7,26489
2026-07-16 09:51:00+05:30,1303.7,1303.8,1303.1,1303.1,28691
2026-07-16 09:52:00+05:30,1303.4,1304.0,1303.1,1303.8,54895
2026-07-16 09:53:00+05:30,1303.8,1303.9,1303.1,1303.2,19464
2026-07-16 09:54:00+05:30,1303.3,1305.4,1302.5,1305.1,110943
2026-07-16 09:55:00+05:30,1305.2,1308.7,1304.8,1308.3,113952
2026-07-16 09:56:00+05:30,1308.3,1308.6,1305.9,1306.2,33837
2026-07-16 09:57:00+05:30,1306.2,1306.6,1305.6,1306.2,30180
