ts,open,high,low,close,volume
2026-07-14 09:15:00+05:30,13390.0,13393.0,13308.0,13341.0,7488
2026-07-14 09:16:00+05:30,13340.0,13354.0,13310.0,13343.0,3707
2026-07-14 09:17:00+05:30,13341.0,13354.0,13320.0,13354.0,3428
2026-07-14 09:18:00+05:30,13355.0,13370.0,13331.0,13360.0,3096
2026-07-14 09:19:00+05:30,13365.0,13371.0,13340.0,13360.0,1899
2026-07-14 09:20:00+05:30,13362.0,13389.0,13330.0,13380.0,2823
2026-07-14 09:21:00+05:30,13389.0,13410.0,13371.0,13408.0,2765
2026-07-14 09:22:00+05:30,13407.0,13410.0,13388.0,13399.0,2141
2026-07-14 09:23:00+05:30,13398.0,13406.0,13377.0,13402.0,1988
2026-07-14 09:24:00+05:30,13402.0,13410.0,13385.0,13404.0,1451
2026-07-14 09:25:00+05:30,13408.0,13409.0,13391.0,13398.0,1910
2026-07-14 09:26:00+05:30,13398.0,13426.0,13395.0,13412.0,1985
2026-07-14 09:27:00+05:30,13414.0,13419.0,13385.0,13392.0,2658
2026-07-14 09:28:00+05:30,13386.0,13390.0,13375.0,13377.0,1795
2026-07-14 09:29:00+05:30,13376.0,13385.0,13365.0,13365.0,1567
2026-07-14 09:30:00+05:30,13365.0,13381.0,13356.0,13372.0,2360
2026-07-14 09:31:00+05:30,13374.0,13380.0,13363.0,13363.0,829
2026-07-14 09:32:00+05:30,13363.0,13388.0,13362.0,13380.0,669
2026-07-14 09:33:00+05:30,13383.0,13385.0,13362.0,13362.0,687
2026-07-14 09:34:00+05:30,13362.0,13372.0,13360.0,13360.0,635
2026-07-14 09:35:00+05:30,13367.0,13373.0,13352.0,13355.0,2264
2026-07-14 09:36:00+05:30,13364.0,13378.0,13356.0,13370.0,745
2026-07-14 09:37:00+05:30,13366.0,13366.0,13341.0,13353.0,2091
2026-07-14 09:38:00+05:30,13353.0,13353.0,13333.0,13336.0,1420
2026-07-14 09:39:00+05:30,13336.0,13355.0,13335.0,13338.0,1384
2026-07-14 09:40:00+05:30,13340.0,13347.0,13328.0,13328.0,1486
2026-07-14 09:41:00+05:30,13327.0,13331.0,13300.0,13310.0,5793
2026-07-14 09:42:00+05:30,13308.0,13320.0,13302.0,13306.0,3816
2026-07-14 09:43:00+05:30,13312.0,13325.0,13303.0,13304.0,2492
2026-07-14 09:44:00+05:30,13303.0,13304.0,13263.0,13278.0,4380
2026-07-14 09:45:00+05:30,13278.0,13281.0,13222.0,13238.0,6048
2026-07-14 09:46:00+05:30,13240.0,13241.0,13221.0,13234.0,2428
2026-07-14 09:47:00+05:30,13235.0,13251.0,13231.0,13241.0,1370
2026-07-14 09:48:00+05:30,13241.0,13258.0,13235.0,13256.0,1090
2026-07-14 09:49:00+05:30,13256.0,13268.0,13254.0,13254.0,1852
2026-07-14 09:50:00+05:30,13255.0,13271.0,13254.0,13266.0,2160
2026-07-14 09:51:00+05:30,13263.0,13270.0,13248.0,13250.0,2490
2026-07-14 09:52:00+05:30,13250.0,13258.0,13230.0,13257.0,4822
2026-07-14 09:53:00+05:30,13253.0,13253.0,13230.0,13230.0,1251
2026-07-14 09:54:00+05:30,13230.0,13243.0,13230.0,13240.0,1028
2026-07-14 09:55:00+05:30,13237.0,13257.0,13233.0,13254.0,1284
2026-07-14 09:56:00+05:30,13254.0,13270.0,13248.0,13261.0,1814
